ProductKey;ProductName;SubCategory;Category;StandardCost;Color;ListPrice;DaysToManufacture;ProductLine;ModelName;Photo;ProductDescription;StartDate
255;LL Road Frame - Black, 58;Road Frames;Components;204.63;Black;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/255.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2007-07-01
256;LL Road Frame - Black, 60;Road Frames;Components;176.2;Black;297.6346;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/256.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
257;LL Road Frame - Black, 60;Road Frames;Components;170.14;Black;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/257.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
258;LL Road Frame - Black, 60;Road Frames;Components;204.63;Black;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/258.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2007-07-01
259;LL Road Frame - Black, 62;Road Frames;Components;176.2;Black;297.6346;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/259.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
260;LL Road Frame - Black, 62;Road Frames;Components;170.14;Black;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/260.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
261;LL Road Frame - Black, 62;Road Frames;Components;204.63;Black;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/261.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2007-07-01
262;LL Road Frame - Red, 44;Road Frames;Components;181.49;Red;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/262.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
263;LL Road Frame - Red, 44;Road Frames;Components;187.16;Red;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/263.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
264;LL Road Frame - Red, 48;Road Frames;Components;181.49;Red;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/264.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
265;LL Road Frame - Red, 48;Road Frames;Components;187.16;Red;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/265.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
266;LL Road Frame - Red, 52;Road Frames;Components;181.49;Red;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/266.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
267;LL Road Frame - Red, 52;Road Frames;Components;187.16;Red;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/267.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
268;LL Road Frame - Red, 58;Road Frames;Components;181.49;Red;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/268.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
269;LL Road Frame - Red, 58;Road Frames;Components;187.16;Red;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/269.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
270;LL Road Frame - Red, 60;Road Frames;Components;181.49;Red;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/270.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
271;LL Road Frame - Red, 60;Road Frames;Components;187.16;Red;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/271.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
272;LL Road Frame - Red, 62;Road Frames;Components;181.49;Red;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/272.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
273;LL Road Frame - Red, 62;Road Frames;Components;187.16;Red;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/273.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
274;ML Road Frame - Red, 44;Road Frames;Components;352.14;Red;594.83;1;Road;ML Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/274.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;2005-07-01
275;ML Road Frame - Red, 48;Road Frames;Components;352.14;Red;594.83;1;Road;ML Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/275.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;2005-07-01
276;ML Road Frame - Red, 52;Road Frames;Components;352.14;Red;594.83;1;Road;ML Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/276.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;2005-07-01
277;ML Road Frame - Red, 58;Road Frames;Components;352.14;Red;594.83;1;Road;ML Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/277.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;2005-07-01
278;ML Road Frame - Red, 60;Road Frames;Components;352.14;Red;594.83;1;Road;ML Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/278.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;2005-07-01
279;LL Road Frame - Black, 44;Road Frames;Components;176.2;Black;297.6346;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/279.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
280;LL Road Frame - Black, 44;Road Frames;Components;170.14;Black;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/280.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
281;LL Road Frame - Black, 44;Road Frames;Components;204.63;Black;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/281.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2007-07-01
282;LL Road Frame - Black, 48;Road Frames;Components;176.2;Black;297.6346;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/282.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
283;LL Road Frame - Black, 48;Road Frames;Components;170.14;Black;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/283.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
284;LL Road Frame - Black, 48;Road Frames;Components;204.63;Black;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/284.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2007-07-01
285;LL Road Frame - Black, 52;Road Frames;Components;176.2;Black;297.6346;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/285.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2005-07-01
286;LL Road Frame - Black, 52;Road Frames;Components;170.14;Black;306.5636;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/286.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2006-07-01
287;LL Road Frame - Black, 52;Road Frames;Components;204.63;Black;337.22;1;Road;LL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/287.jpg;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;2007-07-01
288;HL Mountain Frame - Silver, 42;Mountain Frames;Components;623.84;Silver;1204.3248;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/288.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
289;HL Mountain Frame - Silver, 42;Mountain Frames;Components;660.91;Silver;1240.4545;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/289.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2006-07-01
290;HL Mountain Frame - Silver, 42;Mountain Frames;Components;747.2;Silver;1364.5;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/290.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2007-07-01
291;HL Mountain Frame - Silver, 44;Mountain Frames;Components;706.81;Silver;1364.5;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/291.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
292;HL Mountain Frame - Silver, 48;Mountain Frames;Components;706.81;Silver;1364.5;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/292.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
293;HL Mountain Frame - Silver, 46;Mountain Frames;Components;623.84;Silver;1204.3248;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/293.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
294;HL Mountain Frame - Silver, 46;Mountain Frames;Components;660.91;Silver;1240.4545;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/294.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2006-07-01
295;HL Mountain Frame - Silver, 46;Mountain Frames;Components;747.2;Silver;1364.5;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/295.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2007-07-01
296;HL Mountain Frame - Black, 42;Mountain Frames;Components;617.03;Black;1191.1739;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/296.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
297;HL Mountain Frame - Black, 42;Mountain Frames;Components;653.7;Black;1226.9091;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/297.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2006-07-01
298;HL Mountain Frame - Black, 42;Mountain Frames;Components;739.04;Black;1349.6;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/298.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2007-07-01
299;HL Mountain Frame - Black, 44;Mountain Frames;Components;699.09;Black;1349.6;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/299.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
300;HL Mountain Frame - Black, 48;Mountain Frames;Components;699.09;Black;1349.6;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/300.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
301;HL Mountain Frame - Black, 46;Mountain Frames;Components;617.03;Black;1191.1739;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/301.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
302;HL Mountain Frame - Black, 46;Mountain Frames;Components;653.7;Black;1226.9091;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/302.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2006-07-01
303;HL Mountain Frame - Black, 46;Mountain Frames;Components;739.04;Black;1349.6;1;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/303.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2007-07-01
304;HL Mountain Frame - Black, 38;Mountain Frames;Components;617.03;Black;1191.1739;2;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/304.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
305;HL Mountain Frame - Black, 38;Mountain Frames;Components;653.7;Black;1226.9091;2;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/305.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2006-07-01
306;HL Mountain Frame - Black, 38;Mountain Frames;Components;739.04;Black;1349.6;2;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/306.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2007-07-01
307;HL Mountain Frame - Silver, 38;Mountain Frames;Components;623.84;Silver;1204.3248;2;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/307.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2005-07-01
308;HL Mountain Frame - Silver, 38;Mountain Frames;Components;660.91;Silver;1240.4545;2;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/308.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2006-07-01
309;HL Mountain Frame - Silver, 38;Mountain Frames;Components;747.2;Silver;1364.5;2;Mountain;HL Mountain Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/309.jpg;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;2007-07-01
310;Road-150 Red, 62;Road Bikes;Bikes;2171.29;Red;3578.27;4;Road;Road-150;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/310.jpg;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.;2005-07-01
311;Road-150 Red, 44;Road Bikes;Bikes;2171.29;Red;3578.27;4;Road;Road-150;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/311.jpg;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.;2005-07-01
312;Road-150 Red, 48;Road Bikes;Bikes;2171.29;Red;3578.27;4;Road;Road-150;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/312.jpg;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.;2005-07-01
313;Road-150 Red, 52;Road Bikes;Bikes;2171.29;Red;3578.27;4;Road;Road-150;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/313.jpg;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.;2005-07-01
314;Road-150 Red, 56;Road Bikes;Bikes;2171.29;Red;3578.27;4;Road;Road-150;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/314.jpg;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.;2005-07-01
315;Road-450 Red, 58;Road Bikes;Bikes;884.71;Red;1457.99;4;Road;Road-450;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/315.jpg;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;2005-07-01
316;Road-450 Red, 60;Road Bikes;Bikes;884.71;Red;1457.99;4;Road;Road-450;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/316.jpg;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;2005-07-01
317;Road-450 Red, 44;Road Bikes;Bikes;884.71;Red;1457.99;4;Road;Road-450;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/317.jpg;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;2005-07-01
318;Road-450 Red, 48;Road Bikes;Bikes;884.71;Red;1457.99;4;Road;Road-450;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/318.jpg;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;2005-07-01
319;Road-450 Red, 52;Road Bikes;Bikes;884.71;Red;1457.99;4;Road;Road-450;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/319.jpg;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;2005-07-01
320;Road-650 Red, 58;Road Bikes;Bikes;413.15;Red;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/320.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
321;Road-650 Red, 58;Road Bikes;Bikes;486.71;Red;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/321.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
322;Road-650 Red, 60;Road Bikes;Bikes;413.15;Red;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/322.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
323;Road-650 Red, 60;Road Bikes;Bikes;486.71;Red;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/323.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
324;Road-650 Red, 62;Road Bikes;Bikes;413.15;Red;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/324.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
325;Road-650 Red, 62;Road Bikes;Bikes;486.71;Red;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/325.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
326;Road-650 Red, 44;Road Bikes;Bikes;413.15;Red;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/326.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
327;Road-650 Red, 44;Road Bikes;Bikes;486.71;Red;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/327.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
328;Road-650 Red, 48;Road Bikes;Bikes;413.15;Red;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/328.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
329;Road-650 Red, 48;Road Bikes;Bikes;486.71;Red;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/329.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
330;Road-650 Red, 52;Road Bikes;Bikes;413.15;Red;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/330.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
331;Road-650 Red, 52;Road Bikes;Bikes;486.71;Red;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/331.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
332;Road-650 Black, 58;Road Bikes;Bikes;413.15;Black;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/332.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
333;Road-650 Black, 58;Road Bikes;Bikes;486.71;Black;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/333.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
334;Road-650 Black, 60;Road Bikes;Bikes;413.15;Black;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/334.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
335;Road-650 Black, 60;Road Bikes;Bikes;486.71;Black;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/335.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
336;Road-650 Black, 62;Road Bikes;Bikes;413.15;Black;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/336.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
337;Road-650 Black, 62;Road Bikes;Bikes;486.71;Black;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/337.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
338;Road-650 Black, 44;Road Bikes;Bikes;413.15;Black;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/338.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
339;Road-650 Black, 44;Road Bikes;Bikes;486.71;Black;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/339.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
340;Road-650 Black, 48;Road Bikes;Bikes;413.15;Black;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/340.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
341;Road-650 Black, 48;Road Bikes;Bikes;486.71;Black;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/341.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
342;Road-650 Black, 52;Road Bikes;Bikes;413.15;Black;699.0982;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/342.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2005-07-01
343;Road-650 Black, 52;Road Bikes;Bikes;486.71;Black;782.99;4;Road;Road-650;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/343.jpg;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;2006-07-01
344;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912.15;Silver;3399.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/344.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
345;Mountain-100 Silver, 42;Mountain Bikes;Bikes;1912.15;Silver;3399.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/345.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
346;Mountain-100 Silver, 44;Mountain Bikes;Bikes;1912.15;Silver;3399.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/346.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
347;Mountain-100 Silver, 48;Mountain Bikes;Bikes;1912.15;Silver;3399.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/347.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
